split,halvdel,side,blok,taerskel_atr,metrik,vaerdi
gitter,IS,long,z1.5_rvol2.0_kun kraftig,,n_signaler,121.0
gitter,IS,long,z1.5_rvol2.0_kun kraftig,,retning_hit,0.9752066115702479
gitter,IS,long,z1.5_rvol2.0_kun kraftig,,K,118.0
gitter,IS,long,z1.5_rvol2.0_kun kraftig,,kontrol_hits,19.0
gitter,IS,long,z1.5_rvol2.0_kun kraftig,,enrichment,6.843270968117968
gitter,IS,long,z1.5_rvol2.0_kun kraftig,,enr_lo,4.233270787275225
gitter,IS,long,z1.5_rvol2.0_kun kraftig,,enr_hi,11.06245262737585
gitter,IS,long,z1.5_rvol2.0_kraftig + alm,,n_signaler,139.0
gitter,IS,long,z1.5_rvol2.0_kraftig + alm,,retning_hit,0.9784172661870504
gitter,IS,long,z1.5_rvol2.0_kraftig + alm,,K,136.0
gitter,IS,long,z1.5_rvol2.0_kraftig + alm,,kontrol_hits,26.0
gitter,IS,long,z1.5_rvol2.0_kraftig + alm,,enrichment,5.763693670670415
gitter,IS,long,z1.5_rvol2.0_kraftig + alm,,enr_lo,3.8073204925193913
gitter,IS,long,z1.5_rvol2.0_kraftig + alm,,enr_hi,8.7253397224103
gitter,IS,long,z2.0_rvol1.25_kun kraftig,,n_signaler,124.0
gitter,IS,long,z2.0_rvol1.25_kun kraftig,,retning_hit,0.9838709677419355
gitter,IS,long,z2.0_rvol1.25_kun kraftig,,K,122.0
gitter,IS,long,z2.0_rvol1.25_kun kraftig,,kontrol_hits,27.0
gitter,IS,long,z2.0_rvol1.25_kun kraftig,,enrichment,4.978876994380871
gitter,IS,long,z2.0_rvol1.25_kun kraftig,,enr_lo,3.297782436602433
gitter,IS,long,z2.0_rvol1.25_kun kraftig,,enr_hi,7.516934971220959
gitter,IS,long,z2.0_rvol1.25_kraftig + alm,,n_signaler,141.0
gitter,IS,long,z2.0_rvol1.25_kraftig + alm,,retning_hit,0.9858156028368794
gitter,IS,long,z2.0_rvol1.25_kraftig + alm,,K,139.0
gitter,IS,long,z2.0_rvol1.25_kraftig + alm,,kontrol_hits,36.0
gitter,IS,long,z2.0_rvol1.25_kraftig + alm,,enrichment,4.254491202165621
gitter,IS,long,z2.0_rvol1.25_kraftig + alm,,enr_lo,2.9654341567868796
gitter,IS,long,z2.0_rvol1.25_kraftig + alm,,enr_hi,6.103893876004051
gitter,IS,long,z2.0_rvol1.5_kun kraftig,,n_signaler,114.0
gitter,IS,long,z2.0_rvol1.5_kun kraftig,,retning_hit,0.9824561403508771
gitter,IS,long,z2.0_rvol1.5_kun kraftig,,K,112.0
gitter,IS,long,z2.0_rvol1.5_kun kraftig,,kontrol_hits,26.0
gitter,IS,long,z2.0_rvol1.5_kun kraftig,,enrichment,4.7465712581991655
gitter,IS,long,z2.0_rvol1.5_kun kraftig,,enr_lo,3.112836080958604
gitter,IS,long,z2.0_rvol1.5_kun kraftig,,enr_hi,7.2377530082548605
gitter,IS,long,z2.0_rvol1.5_kraftig + alm,,n_signaler,130.0
gitter,IS,long,z2.0_rvol1.5_kraftig + alm,,retning_hit,0.9846153846153847
gitter,IS,long,z2.0_rvol1.5_kraftig + alm,,K,128.0
gitter,IS,long,z2.0_rvol1.5_kraftig + alm,,kontrol_hits,34.0
gitter,IS,long,z2.0_rvol1.5_kraftig + alm,,enrichment,4.148263956745488
gitter,IS,long,z2.0_rvol1.5_kraftig + alm,,enr_lo,2.8574967512069342
gitter,IS,long,z2.0_rvol1.5_kraftig + alm,,enr_hi,6.022086935904816
gitter,IS,long,z2.0_rvol2.0_kun kraftig,,n_signaler,96.0
gitter,IS,long,z2.0_rvol2.0_kun kraftig,,retning_hit,0.9791666666666666
gitter,IS,long,z2.0_rvol2.0_kun kraftig,,K,94.0
gitter,IS,long,z2.0_rvol2.0_kun kraftig,,kontrol_hits,15.0
gitter,IS,long,z2.0_rvol2.0_kun kraftig,,enrichment,6.9051310446659295
gitter,IS,long,z2.0_rvol2.0_kun kraftig,,enr_lo,4.019093903338471
gitter,IS,long,z2.0_rvol2.0_kun kraftig,,enr_hi,11.863578182237289
gitter,IS,long,z2.0_rvol2.0_kraftig + alm,,n_signaler,108.0
gitter,IS,long,z2.0_rvol2.0_kraftig + alm,,retning_hit,0.9814814814814815
gitter,IS,long,z2.0_rvol2.0_kraftig + alm,,K,106.0
gitter,IS,long,z2.0_rvol2.0_kraftig + alm,,kontrol_hits,21.0
gitter,IS,long,z2.0_rvol2.0_kraftig + alm,,enrichment,5.561883668195961
gitter,IS,long,z2.0_rvol2.0_kraftig + alm,,enr_lo,3.4978133222210035
gitter,IS,long,z2.0_rvol2.0_kraftig + alm,,enr_hi,8.843968242108035
gitter,IS,long,z2.5_rvol1.25_kun kraftig,,n_signaler,73.0
gitter,IS,long,z2.5_rvol1.25_kun kraftig,,retning_hit,1.0
gitter,IS,long,z2.5_rvol1.25_kun kraftig,,K,73.0
gitter,IS,long,z2.5_rvol1.25_kun kraftig,,kontrol_hits,17.0
gitter,IS,long,z2.5_rvol1.25_kun kraftig,,enrichment,4.7316135756628235
gitter,IS,long,z2.5_rvol1.25_kun kraftig,,enr_lo,2.801925543852778
gitter,IS,long,z2.5_rvol1.25_kun kraftig,,enr_hi,7.99027907023252
gitter,IS,long,z2.5_rvol1.25_kraftig + alm,,n_signaler,83.0
gitter,IS,long,z2.5_rvol1.25_kraftig + alm,,retning_hit,1.0
gitter,IS,long,z2.5_rvol1.25_kraftig + alm,,K,83.0
gitter,IS,long,z2.5_rvol1.25_kraftig + alm,,kontrol_hits,23.0
gitter,IS,long,z2.5_rvol1.25_kraftig + alm,,enrichment,3.9763589965814434
gitter,IS,long,z2.5_rvol1.25_kraftig + alm,,enr_lo,2.516661829708919
gitter,IS,long,z2.5_rvol1.25_kraftig + alm,,enr_hi,6.2826998379527845
gitter,IS,long,z2.5_rvol1.5_kun kraftig,,n_signaler,70.0
gitter,IS,long,z2.5_rvol1.5_kun kraftig,,retning_hit,1.0
gitter,IS,long,z2.5_rvol1.5_kun kraftig,,K,70.0
gitter,IS,long,z2.5_rvol1.5_kun kraftig,,kontrol_hits,17.0
gitter,IS,long,z2.5_rvol1.5_kun kraftig,,enrichment,4.537163702690378
gitter,IS,long,z2.5_rvol1.5_kun kraftig,,enr_lo,2.681013636979539
gitter,IS,long,z2.5_rvol1.5_kun kraftig,,enr_hi,7.678384839624812
gitter,IS,long,z2.5_rvol1.5_kraftig + alm,,n_signaler,79.0
gitter,IS,long,z2.5_rvol1.5_kraftig + alm,,retning_hit,1.0
gitter,IS,long,z2.5_rvol1.5_kraftig + alm,,K,79.0
gitter,IS,long,z2.5_rvol1.5_kraftig + alm,,kontrol_hits,23.0
gitter,IS,long,z2.5_rvol1.5_kraftig + alm,,enrichment,3.7847272377100483
gitter,IS,long,z2.5_rvol1.5_kraftig + alm,,enr_lo,2.3892660709351428
gitter,IS,long,z2.5_rvol1.5_kraftig + alm,,enr_hi,5.995213525238714
gitter,IS,long,z2.5_rvol2.0_kun kraftig,,n_signaler,62.0
gitter,IS,long,z2.5_rvol2.0_kun kraftig,,retning_hit,1.0
gitter,IS,long,z2.5_rvol2.0_kun kraftig,,K,62.0
gitter,IS,long,z2.5_rvol2.0_kun kraftig,,kontrol_hits,12.0
gitter,IS,long,z2.5_rvol2.0_kun kraftig,,enrichment,5.693060169804356
gitter,IS,long,z2.5_rvol2.0_kun kraftig,,enr_lo,3.0784063505442907
gitter,IS,long,z2.5_rvol2.0_kun kraftig,,enr_hi,10.52847818199253
gitter,IS,long,z2.5_rvol2.0_kraftig + alm,,n_signaler,70.0
gitter,IS,long,z2.5_rvol2.0_kraftig + alm,,retning_hit,1.0
gitter,IS,long,z2.5_rvol2.0_kraftig + alm,,K,70.0
gitter,IS,long,z2.5_rvol2.0_kraftig + alm,,kontrol_hits,18.0
gitter,IS,long,z2.5_rvol2.0_kraftig + alm,,enrichment,4.285099052540913
gitter,IS,long,z2.5_rvol2.0_kraftig + alm,,enr_lo,2.5628138073068976
gitter,IS,long,z2.5_rvol2.0_kraftig + alm,,enr_hi,7.164809959168509
gitter,IS,short,z1.5_rvol1.25_kun kraftig,,n_signaler,136.0
gitter,IS,short,z1.5_rvol1.25_kun kraftig,,retning_hit,0.9852941176470589
gitter,IS,short,z1.5_rvol1.25_kun kraftig,,K,134.0
gitter,IS,short,z1.5_rvol1.25_kun kraftig,,kontrol_hits,35.0
gitter,IS,short,z1.5_rvol1.25_kun kraftig,,enrichment,4.371117121547414
gitter,IS,short,z1.5_rvol1.25_kun kraftig,,enr_lo,3.0300030521204926
gitter,IS,short,z1.5_rvol1.25_kun kraftig,,enr_hi,6.305823644934447
gitter,IS,short,z1.5_rvol1.25_kraftig + alm,,n_signaler,167.0
gitter,IS,short,z1.5_rvol1.25_kraftig + alm,,retning_hit,0.9700598802395209
gitter,IS,short,z1.5_rvol1.25_kraftig + alm,,K,162.0
gitter,IS,short,z1.5_rvol1.25_kraftig + alm,,kontrol_hits,50.0
gitter,IS,short,z1.5_rvol1.25_kraftig + alm,,enrichment,3.6991394148020653
gitter,IS,short,z1.5_rvol1.25_kraftig + alm,,enr_lo,2.7117780239043294
gitter,IS,short,z1.5_rvol1.25_kraftig + alm,,enr_hi,5.0460001849417315
gitter,IS,short,z1.5_rvol1.5_kun kraftig,,n_signaler,111.0
gitter,IS,short,z1.5_rvol1.5_kun kraftig,,retning_hit,0.9819819819819819
gitter,IS,short,z1.5_rvol1.5_kun kraftig,,K,109.0
gitter,IS,short,z1.5_rvol1.5_kun kraftig,,kontrol_hits,30.0
gitter,IS,short,z1.5_rvol1.5_kun kraftig,,enrichment,4.1482118951998475
gitter,IS,short,z1.5_rvol1.5_kun kraftig,,enr_lo,2.7835649033463707
gitter,IS,short,z1.5_rvol1.5_kun kraftig,,enr_hi,6.181879181904704
gitter,IS,short,z1.5_rvol1.5_kraftig + alm,,n_signaler,135.0
gitter,IS,short,z1.5_rvol1.5_kraftig + alm,,retning_hit,0.9703703703703703
gitter,IS,short,z1.5_rvol1.5_kraftig + alm,,K,131.0
gitter,IS,short,z1.5_rvol1.5_kraftig + alm,,kontrol_hits,42.0
gitter,IS,short,z1.5_rvol1.5_kraftig + alm,,enrichment,3.5610469087233287
gitter,IS,short,z1.5_rvol1.5_kraftig + alm,,enr_lo,2.530734067967038
gitter,IS,short,z1.5_rvol1.5_kraftig + alm,,enr_hi,5.010820870766078
gitter,IS,short,z1.5_rvol2.0_kun kraftig,,n_signaler,78.0
gitter,IS,short,z1.5_rvol2.0_kun kraftig,,retning_hit,0.9743589743589743
gitter,IS,short,z1.5_rvol2.0_kun kraftig,,K,76.0
gitter,IS,short,z1.5_rvol2.0_kun kraftig,,kontrol_hits,23.0
gitter,IS,short,z1.5_rvol2.0_kun kraftig,,enrichment,3.77260595175734
gitter,IS,short,z1.5_rvol2.0_kun kraftig,,enr_lo,2.3768590934594958
gitter,IS,short,z1.5_rvol2.0_kun kraftig,,enr_hi,5.987967779158315
gitter,IS,short,z1.5_rvol2.0_kraftig + alm,,n_signaler,98.0
gitter,IS,short,z1.5_rvol2.0_kraftig + alm,,retning_hit,0.9591836734693877
gitter,IS,short,z1.5_rvol2.0_kraftig + alm,,K,94.0
gitter,IS,short,z1.5_rvol2.0_kraftig + alm,,kontrol_hits,29.0
gitter,IS,short,z1.5_rvol2.0_kraftig + alm,,enrichment,3.700714186796447
gitter,IS,short,z1.5_rvol2.0_kraftig + alm,,enr_lo,2.4527036944467766
gitter,IS,short,z1.5_rvol2.0_kraftig + alm,,enr_hi,5.5837505049486005
gitter,IS,short,z2.0_rvol1.25_kun kraftig,,n_signaler,91.0
gitter,IS,short,z2.0_rvol1.25_kun kraftig,,retning_hit,1.0
gitter,IS,short,z2.0_rvol1.25_kun kraftig,,K,91.0
gitter,IS,short,z2.0_rvol1.25_kun kraftig,,kontrol_hits,30.0
gitter,IS,short,z2.0_rvol1.25_kun kraftig,,enrichment,3.463186077643909
gitter,IS,short,z2.0_rvol1.25_kun kraftig,,enr_lo,2.3038941263703356
gitter,IS,short,z2.0_rvol1.25_kun kraftig,,enr_hi,5.20581986433638
gitter,IS,short,z2.0_rvol1.25_kraftig + alm,,n_signaler,108.0
gitter,IS,short,z2.0_rvol1.25_kraftig + alm,,retning_hit,1.0
gitter,IS,short,z2.0_rvol1.25_kraftig + alm,,K,108.0
gitter,IS,short,z2.0_rvol1.25_kraftig + alm,,kontrol_hits,38.0
gitter,IS,short,z2.0_rvol1.25_kraftig + alm,,enrichment,3.2448591357912853
gitter,IS,short,z2.0_rvol1.25_kraftig + alm,,enr_lo,2.254731841086892
gitter,IS,short,z2.0_rvol1.25_kraftig + alm,,enr_hi,4.669784060020465
gitter,IS,short,z2.0_rvol1.5_kun kraftig,,n_signaler,77.0
gitter,IS,short,z2.0_rvol1.5_kun kraftig,,retning_hit,1.0
gitter,IS,short,z2.0_rvol1.5_kun kraftig,,K,77.0
gitter,IS,short,z2.0_rvol1.5_kun kraftig,,kontrol_hits,26.0
gitter,IS,short,z2.0_rvol1.5_kun kraftig,,enrichment,3.3812171763978993
gitter,IS,short,z2.0_rvol1.5_kun kraftig,,enr_lo,2.177866644654294
gitter,IS,short,z2.0_rvol1.5_kun kraftig,,enr_hi,5.249462643651881
gitter,IS,short,z2.0_rvol1.5_kraftig + alm,,n_signaler,92.0
gitter,IS,short,z2.0_rvol1.5_kraftig + alm,,retning_hit,1.0
gitter,IS,short,z2.0_rvol1.5_kraftig + alm,,K,92.0
gitter,IS,short,z2.0_rvol1.5_kraftig + alm,,kontrol_hits,32.0
gitter,IS,short,z2.0_rvol1.5_kraftig + alm,,enrichment,3.2824153757888697
gitter,IS,short,z2.0_rvol1.5_kraftig + alm,,enr_lo,2.206720408576926
gitter,IS,short,z2.0_rvol1.5_kraftig + alm,,enr_hi,4.882472041921842
gitter,IS,short,z2.0_rvol2.0_kun kraftig,,n_signaler,55.0
gitter,IS,short,z2.0_rvol2.0_kun kraftig,,retning_hit,1.0
gitter,IS,short,z2.0_rvol2.0_kun kraftig,,K,55.0
gitter,IS,short,z2.0_rvol2.0_kun kraftig,,kontrol_hits,21.0
gitter,IS,short,z2.0_rvol2.0_kun kraftig,,enrichment,2.990192060760047
gitter,IS,short,z2.0_rvol2.0_kun kraftig,,enr_lo,1.8161202204356839
gitter,IS,short,z2.0_rvol2.0_kun kraftig,,enr_hi,4.923269098390098
gitter,IS,short,z2.0_rvol2.0_kraftig + alm,,n_signaler,67.0
gitter,IS,short,z2.0_rvol2.0_kraftig + alm,,retning_hit,1.0
gitter,IS,short,z2.0_rvol2.0_kraftig + alm,,K,67.0
gitter,IS,short,z2.0_rvol2.0_kraftig + alm,,kontrol_hits,23.0
gitter,IS,short,z2.0_rvol2.0_kraftig + alm,,enrichment,3.325849983786076
gitter,IS,short,z2.0_rvol2.0_kraftig + alm,,enr_lo,2.0801673355547217
gitter,IS,short,z2.0_rvol2.0_kraftig + alm,,enr_hi,5.317494379220273
gitter,IS,short,z2.5_rvol1.25_kun kraftig,,n_signaler,47.0
gitter,IS,short,z2.5_rvol1.25_kun kraftig,,retning_hit,1.0
gitter,IS,short,z2.5_rvol1.25_kun kraftig,,K,47.0
gitter,IS,short,z2.5_rvol1.25_kun kraftig,,kontrol_hits,18.0
gitter,IS,short,z2.5_rvol1.25_kun kraftig,,enrichment,2.981130872697138
gitter,IS,short,z2.5_rvol1.25_kun kraftig,,enr_lo,1.73819338940037
gitter,IS,short,z2.5_rvol1.25_kun kraftig,,enr_hi,5.112861051216989
gitter,IS,short,z2.5_rvol1.25_kraftig + alm,,n_signaler,52.0
gitter,IS,short,z2.5_rvol1.25_kraftig + alm,,retning_hit,1.0
gitter,IS,short,z2.5_rvol1.25_kraftig + alm,,K,52.0
gitter,IS,short,z2.5_rvol1.25_kraftig + alm,,kontrol_hits,20.0
gitter,IS,short,z2.5_rvol1.25_kraftig + alm,,enrichment,2.9684452094090648
gitter,IS,short,z2.5_rvol1.25_kraftig + alm,,enr_lo,1.7795523090856509
gitter,IS,short,z2.5_rvol1.25_kraftig + alm,,enr_hi,4.951620087970967
gitter,IS,short,z2.5_rvol1.5_kun kraftig,,n_signaler,43.0
gitter,IS,short,z2.5_rvol1.5_kun kraftig,,retning_hit,1.0
gitter,IS,short,z2.5_rvol1.5_kun kraftig,,K,43.0
gitter,IS,short,z2.5_rvol1.5_kun kraftig,,kontrol_hits,17.0
gitter,IS,short,z2.5_rvol1.5_kun kraftig,,enrichment,2.887853936755425
gitter,IS,short,z2.5_rvol1.5_kun kraftig,,enr_lo,1.653158021316447
gitter,IS,short,z2.5_rvol1.5_kun kraftig,,enr_hi,5.044708523019908
gitter,IS,short,z2.5_rvol1.5_kraftig + alm,,n_signaler,48.0
gitter,IS,short,z2.5_rvol1.5_kraftig + alm,,retning_hit,1.0
gitter,IS,short,z2.5_rvol1.5_kraftig + alm,,K,48.0
gitter,IS,short,z2.5_rvol1.5_kraftig + alm,,kontrol_hits,19.0
gitter,IS,short,z2.5_rvol1.5_kraftig + alm,,enrichment,2.8843192318144757
gitter,IS,short,z2.5_rvol1.5_kraftig + alm,,enr_lo,1.702261687801904
gitter,IS,short,z2.5_rvol1.5_kraftig + alm,,enr_hi,4.887202414663628
gitter,IS,short,z2.5_rvol2.0_kun kraftig,,n_signaler,34.0
gitter,IS,short,z2.5_rvol2.0_kun kraftig,,retning_hit,1.0
gitter,IS,short,z2.5_rvol2.0_kun kraftig,,K,34.0
gitter,IS,short,z2.5_rvol2.0_kun kraftig,,kontrol_hits,15.0
gitter,IS,short,z2.5_rvol2.0_kun kraftig,,enrichment,2.5878753107668775
gitter,IS,short,z2.5_rvol2.0_kun kraftig,,enr_lo,1.4144329933140567
gitter,IS,short,z2.5_rvol2.0_kun kraftig,,enr_hi,4.734829190024244
gitter,IS,short,z2.5_rvol2.0_kraftig + alm,,n_signaler,38.0
gitter,IS,short,z2.5_rvol2.0_kraftig + alm,,retning_hit,1.0
gitter,IS,short,z2.5_rvol2.0_kraftig + alm,,K,38.0
gitter,IS,short,z2.5_rvol2.0_kraftig + alm,,kontrol_hits,15.0
gitter,IS,short,z2.5_rvol2.0_kraftig + alm,,enrichment,2.8923312296806274
gitter,IS,short,z2.5_rvol2.0_kraftig + alm,,enr_lo,1.5966048189921527
gitter,IS,short,z2.5_rvol2.0_kraftig + alm,,enr_hi,5.239605845275209
gitter,OOS,long,z1.5_rvol1.25_kun kraftig,,n_signaler,168.0
gitter,OOS,long,z1.5_rvol1.25_kun kraftig,,retning_hit,0.9821428571428571
gitter,OOS,long,z1.5_rvol1.25_kun kraftig,,K,165.0
gitter,OOS,long,z1.5_rvol1.25_kun kraftig,,kontrol_hits,51.0
gitter,OOS,long,z1.5_rvol1.25_kun kraftig,,enrichment,3.298131851165663
gitter,OOS,long,z1.5_rvol1.25_kun kraftig,,enr_lo,2.4248491832708505
gitter,OOS,long,z1.5_rvol1.25_kun kraftig,,enr_hi,4.485917632617743
gitter,OOS,long,z1.5_rvol1.25_kraftig + alm,,n_signaler,209.0
gitter,OOS,long,z1.5_rvol1.25_kraftig + alm,,retning_hit,0.9856459330143541
gitter,OOS,long,z1.5_rvol1.25_kraftig + alm,,K,206.0
gitter,OOS,long,z1.5_rvol1.25_kraftig + alm,,kontrol_hits,62.0
gitter,OOS,long,z1.5_rvol1.25_kraftig + alm,,enrichment,3.3871137075607485
gitter,OOS,long,z1.5_rvol1.25_kraftig + alm,,enr_lo,2.5681580721866726
gitter,OOS,long,z1.5_rvol1.25_kraftig + alm,,enr_hi,4.467224736745883
gitter,OOS,long,z1.5_rvol1.5_kun kraftig,,n_signaler,146.0
gitter,OOS,long,z1.5_rvol1.5_kun kraftig,,retning_hit,0.9863013698630136
gitter,OOS,long,z1.5_rvol1.5_kun kraftig,,K,144.0
gitter,OOS,long,z1.5_rvol1.5_kun kraftig,,kontrol_hits,44.0
gitter,OOS,long,z1.5_rvol1.5_kun kraftig,,enrichment,3.336292054402291
gitter,OOS,long,z1.5_rvol1.5_kun kraftig,,enr_lo,2.3945983862231732
gitter,OOS,long,z1.5_rvol1.5_kun kraftig,,enr_hi,4.64831377833831
gitter,OOS,long,z1.5_rvol1.5_kraftig + alm,,n_signaler,182.0
gitter,OOS,long,z1.5_rvol1.5_kraftig + alm,,retning_hit,0.989010989010989
gitter,OOS,long,z1.5_rvol1.5_kraftig + alm,,K,180.0
gitter,OOS,long,z1.5_rvol1.5_kraftig + alm,,kontrol_hits,49.0
gitter,OOS,long,z1.5_rvol1.5_kraftig + alm,,enrichment,3.744817612084204
gitter,OOS,long,z1.5_rvol1.5_kraftig + alm,,enr_lo,2.7482043115868513
gitter,OOS,long,z1.5_rvol1.5_kraftig + alm,,enr_hi,5.102844387751718
gitter,OOS,long,z1.5_rvol2.0_kun kraftig,,n_signaler,102.0
gitter,OOS,long,z1.5_rvol2.0_kun kraftig,,retning_hit,0.9901960784313726
gitter,OOS,long,z1.5_rvol2.0_kun kraftig,,K,101.0
gitter,OOS,long,z1.5_rvol2.0_kun kraftig,,kontrol_hits,31.0
gitter,OOS,long,z1.5_rvol2.0_kun kraftig,,enrichment,3.3213445093556855
gitter,OOS,long,z1.5_rvol2.0_kun kraftig,,enr_lo,2.2320730876385335
gitter,OOS,long,z1.5_rvol2.0_kun kraftig,,enr_hi,4.942190025461029
gitter,OOS,long,z1.5_rvol2.0_kraftig + alm,,n_signaler,126.0
gitter,OOS,long,z1.5_rvol2.0_kraftig + alm,,retning_hit,0.9920634920634921
gitter,OOS,long,z1.5_rvol2.0_kraftig + alm,,K,125.0
gitter,OOS,long,z1.5_rvol2.0_kraftig + alm,,kontrol_hits,35.0
gitter,OOS,long,z1.5_rvol2.0_kraftig + alm,,enrichment,3.6407949006374203
gitter,OOS,long,z1.5_rvol2.0_kraftig + alm,,enr_lo,2.516206485553156
gitter,OOS,long,z1.5_rvol2.0_kraftig + alm,,enr_hi,5.268004666792445
gitter,OOS,long,z2.0_rvol1.25_kun kraftig,,n_signaler,122.0
gitter,OOS,long,z2.0_rvol1.25_kun kraftig,,retning_hit,0.9918032786885246
gitter,OOS,long,z2.0_rvol1.25_kun kraftig,,K,121.0
gitter,OOS,long,z2.0_rvol1.25_kun kraftig,,kontrol_hits,33.0
gitter,OOS,long,z2.0_rvol1.25_kun kraftig,,enrichment,3.7378827646544184
gitter,OOS,long,z2.0_rvol1.25_kun kraftig,,enr_lo,2.556998659300186
gitter,OOS,long,z2.0_rvol1.25_kun kraftig,,enr_hi,5.4641278404598115
gitter,OOS,long,z2.0_rvol1.25_kraftig + alm,,n_signaler,146.0
gitter,OOS,long,z2.0_rvol1.25_kraftig + alm,,retning_hit,0.9931506849315068
gitter,OOS,long,z2.0_rvol1.25_kraftig + alm,,K,145.0
gitter,OOS,long,z2.0_rvol1.25_kraftig + alm,,kontrol_hits,37.0
gitter,OOS,long,z2.0_rvol1.25_kraftig + alm,,enrichment,3.9950344044832233
gitter,OOS,long,z2.0_rvol1.25_kraftig + alm,,enr_lo,2.8000434543703983
gitter,OOS,long,z2.0_rvol1.25_kraftig + alm,,enr_hi,5.700018643672572
gitter,OOS,long,z2.0_rvol1.5_kun kraftig,,n_signaler,112.0
gitter,OOS,long,z2.0_rvol1.5_kun kraftig,,retning_hit,0.9910714285714286
gitter,OOS,long,z2.0_rvol1.5_kun kraftig,,K,111.0
gitter,OOS,long,z2.0_rvol1.5_kun kraftig,,kontrol_hits,29.0
gitter,OOS,long,z2.0_rvol1.5_kun kraftig,,enrichment,3.901927776269346
gitter,OOS,long,z2.0_rvol1.5_kun kraftig,,enr_lo,2.605546691115042
gitter,OOS,long,z2.0_rvol1.5_kun kraftig,,enr_hi,5.8433189561100125
gitter,OOS,long,z2.0_rvol1.5_kraftig + alm,,n_signaler,135.0
gitter,OOS,long,z2.0_rvol1.5_kraftig + alm,,retning_hit,0.9925925925925926
gitter,OOS,long,z2.0_rvol1.5_kraftig + alm,,K,134.0
gitter,OOS,long,z2.0_rvol1.5_kraftig + alm,,kontrol_hits,32.0
gitter,OOS,long,z2.0_rvol1.5_kraftig + alm,,enrichment,4.268832020997375
gitter,OOS,long,z2.0_rvol1.5_kraftig + alm,,enr_lo,2.9180666703618785
gitter,OOS,long,z2.0_rvol1.5_kraftig + alm,,enr_hi,6.244863083005795
gitter,OOS,long,z2.0_rvol2.0_kun kraftig,,n_signaler,86.0
gitter,OOS,long,z2.0_rvol2.0_kun kraftig,,retning_hit,0.9883720930232558
gitter,OOS,long,z2.0_rvol2.0_kun kraftig,,K,85.0
gitter,OOS,long,z2.0_rvol2.0_kun kraftig,,kontrol_hits,22.0
gitter,OOS,long,z2.0_rvol2.0_kun kraftig,,enrichment,3.9386781197804823
gitter,OOS,long,z2.0_rvol2.0_kun kraftig,,enr_lo,2.475124657875043
gitter,OOS,long,z2.0_rvol2.0_kun kraftig,,enr_hi,6.267637988203784
gitter,OOS,long,z2.0_rvol2.0_kraftig + alm,,n_signaler,103.0
gitter,OOS,long,z2.0_rvol2.0_kraftig + alm,,retning_hit,0.9902912621359223
gitter,OOS,long,z2.0_rvol2.0_kraftig + alm,,K,102.0
gitter,OOS,long,z2.0_rvol2.0_kraftig + alm,,kontrol_hits,24.0
gitter,OOS,long,z2.0_rvol2.0_kraftig + alm,,enrichment,4.33254593175853
gitter,OOS,long,z2.0_rvol2.0_kraftig + alm,,enr_lo,2.7899130652803072
gitter,OOS,long,z2.0_rvol2.0_kraftig + alm,,enr_hi,6.728150236792933
gitter,OOS,long,z2.5_rvol1.25_kun kraftig,,n_signaler,68.0
gitter,OOS,long,z2.5_rvol1.25_kun kraftig,,retning_hit,1.0
gitter,OOS,long,z2.5_rvol1.25_kun kraftig,,K,68.0
gitter,OOS,long,z2.5_rvol1.25_kun kraftig,,kontrol_hits,20.0
gitter,OOS,long,z2.5_rvol1.25_kun kraftig,,enrichment,3.4660367454068237
gitter,OOS,long,z2.5_rvol1.25_kun kraftig,,enr_lo,2.1137660616177576
gitter,OOS,long,z2.5_rvol1.25_kun kraftig,,enr_hi,5.683415463353565
gitter,OOS,long,z2.5_rvol1.25_kraftig + alm,,n_signaler,81.0
gitter,OOS,long,z2.5_rvol1.25_kraftig + alm,,retning_hit,1.0
gitter,OOS,long,z2.5_rvol1.25_kraftig + alm,,K,81.0
gitter,OOS,long,z2.5_rvol1.25_kraftig + alm,,kontrol_hits,22.0
gitter,OOS,long,z2.5_rvol1.25_kraftig + alm,,enrichment,3.753328561202577
gitter,OOS,long,z2.5_rvol1.25_kraftig + alm,,enr_lo,2.3530039019577185
gitter,OOS,long,z2.5_rvol1.25_kraftig + alm,,enr_hi,5.987017393646526
gitter,OOS,long,z2.5_rvol1.5_kun kraftig,,n_signaler,66.0
gitter,OOS,long,z2.5_rvol1.5_kun kraftig,,retning_hit,1.0
gitter,OOS,long,z2.5_rvol1.5_kun kraftig,,K,66.0
gitter,OOS,long,z2.5_rvol1.5_kun kraftig,,kontrol_hits,19.0
gitter,OOS,long,z2.5_rvol1.5_kun kraftig,,enrichment,3.541152092830502
gitter,OOS,long,z2.5_rvol1.5_kun kraftig,,enr_lo,2.134219698040881
gitter,OOS,long,z2.5_rvol1.5_kun kraftig,,enr_hi,5.875570427950217
gitter,OOS,long,z2.5_rvol1.5_kraftig + alm,,n_signaler,79.0
gitter,OOS,long,z2.5_rvol1.5_kraftig + alm,,retning_hit,1.0
gitter,OOS,long,z2.5_rvol1.5_kraftig + alm,,K,79.0
gitter,OOS,long,z2.5_rvol1.5_kraftig + alm,,kontrol_hits,21.0
gitter,OOS,long,z2.5_rvol1.5_kraftig + alm,,enrichment,3.834970628671416
gitter,OOS,long,z2.5_rvol1.5_kraftig + alm,,enr_lo,2.3800733541556753
